day,countryCode,countryName,lat,lon,confirmed,cured,death
2020/01/22,MV,Maldives,3.25,73,0,0,0
2020/01/23,MV,Maldives,3.25,73,0,0,0
2020/01/24,MV,Maldives,3.25,73,0,0,0
2020/01/25,MV,Maldives,3.25,73,0,0,0
2020/01/26,MV,Maldives,3.25,73,0,0,0
2020/01/27,MV,Maldives,3.25,73,0,0,0
2020/01/28,MV,Maldives,3.25,73,0,0,0
2020/01/29,MV,Maldives,3.25,73,0,0,0
2020/01/30,MV,Maldives,3.25,73,0,0,0
2020/01/31,MV,Maldives,3.25,73,0,0,0
2020/02/01,MV,Maldives,3.25,73,0,0,0
2020/02/02,MV,Maldives,3.25,73,0,0,0
2020/02/03,MV,Maldives,3.25,73,0,0,0
2020/02/04,MV,Maldives,3.25,73,0,0,0
2020/02/05,MV,Maldives,3.25,73,0,0,0
2020/02/06,MV,Maldives,3.25,73,0,0,0
2020/02/07,MV,Maldives,3.25,73,0,0,0
2020/02/08,MV,Maldives,3.25,73,0,0,0
2020/02/09,MV,Maldives,3.25,73,0,0,0
2020/02/10,MV,Maldives,3.25,73,0,0,0
2020/02/11,MV,Maldives,3.25,73,0,0,0
2020/02/12,MV,Maldives,3.25,73,0,0,0
2020/02/13,MV,Maldives,3.25,73,0,0,0
2020/02/14,MV,Maldives,3.25,73,0,0,0
2020/02/15,MV,Maldives,3.25,73,0,0,0
2020/02/16,MV,Maldives,3.25,73,0,0,0
2020/02/17,MV,Maldives,3.25,73,0,0,0
2020/02/18,MV,Maldives,3.25,73,0,0,0
2020/02/19,MV,Maldives,3.25,73,0,0,0
2020/02/20,MV,Maldives,3.25,73,0,0,0
2020/02/21,MV,Maldives,3.25,73,0,0,0
2020/02/22,MV,Maldives,3.25,73,0,0,0
2020/02/23,MV,Maldives,3.25,73,0,0,0
2020/02/24,MV,Maldives,3.25,73,0,0,0
2020/02/25,MV,Maldives,3.25,73,0,0,0
2020/02/26,MV,Maldives,3.25,73,0,0,0
2020/02/27,MV,Maldives,3.25,73,0,0,0
2020/02/28,MV,Maldives,3.25,73,0,0,0
2020/02/29,MV,Maldives,3.25,73,0,0,0
2020/03/01,MV,Maldives,3.25,73,0,0,0
2020/03/02,MV,Maldives,3.25,73,0,0,0
2020/03/03,MV,Maldives,3.25,73,0,0,0
2020/03/04,MV,Maldives,3.25,73,0,0,0
2020/03/05,MV,Maldives,3.25,73,0,0,0
2020/03/06,MV,Maldives,3.25,73,0,0,0
2020/03/07,MV,Maldives,3.25,73,0,0,0
2020/03/08,MV,Maldives,3.25,73,4,0,0
2020/03/09,MV,Maldives,3.25,73,4,0,0
2020/03/10,MV,Maldives,3.25,73,6,0,0
2020/03/11,MV,Maldives,3.25,73,8,0,0
2020/03/12,MV,Maldives,3.25,73,8,0,0
2020/03/13,MV,Maldives,3.25,73,9,0,0
2020/03/14,MV,Maldives,3.25,73,10,0,0
2020/03/15,MV,Maldives,3.25,73,13,0,0
2020/03/16,MV,Maldives,3.25,73,13,0,0
2020/03/17,MV,Maldives,3.25,73,13,0,0
2020/03/18,MV,Maldives,3.25,73,13,0,0
2020/03/19,MV,Maldives,3.25,73,13,0,0
2020/03/20,MV,Maldives,3.25,73,13,0,0
2020/03/21,MV,Maldives,3.25,73,13,0,0
2020/03/22,MV,Maldives,3.25,73,13,0,0
2020/03/23,MV,Maldives,3.25,73,13,0,5
